Time,Moisture (%)
2024-12-09 14:25:04,527,95
2024-12-09 14:25:05,527,95
2024-12-09 14:25:06,527,95
2024-12-09 14:25:07,527,95
2024-12-09 14:25:08,527,95
2024-12-09 14:25:09,527,95
2024-12-09 14:25:10,527,95
2024-12-09 14:25:11,527,95
2024-12-09 14:25:12,527,95
2024-12-09 14:25:13,527,95
2024-12-09 14:25:14,527,95
2024-12-09 14:25:15,527,95
2024-12-09 14:25:16,527,95
2024-12-09 14:25:17,527,95
2024-12-09 14:25:18,527,95
2024-12-09 14:25:19,527,95
2024-12-09 14:25:20,527,95
2024-12-09 14:25:21,527,95
2024-12-09 14:25:22,527,95
2024-12-09 14:25:23,527,95
2024-12-09 14:25:24,527,95
2024-12-09 14:25:25,527,95
2024-12-09 14:25:26,527,95
2024-12-09 14:25:27,527,95
2024-12-09 14:25:28,527,95
2024-12-09 14:25:29,527,95
2024-12-09 14:25:30,527,95
2024-12-09 14:25:31,527,95
2024-12-09 14:25:32,527,95
2024-12-09 14:25:33,527,95
2024-12-09 14:25:34,527,95
2024-12-09 14:25:35,528,94
2024-12-09 14:25:36,527,95
2024-12-09 14:25:37,527,95
2024-12-09 14:25:38,527,95
2024-12-09 14:25:39,527,95
2024-12-09 14:25:40,527,95
2024-12-09 14:25:41,527,95
2024-12-09 14:25:42,527,95
2024-12-09 14:25:43,527,95
2024-12-09 14:25:44,527,95
2024-12-09 14:25:45,527,95
2024-12-09 14:25:46,527,95
2024-12-09 14:25:47,527,95
2024-12-09 14:25:48,527,95
2024-12-09 14:25:49,527,95
2024-12-09 14:25:50,527,95
2024-12-09 14:25:51,527,95
2024-12-09 14:25:52,527,95
2024-12-09 14:25:53,527,95
2024-12-09 14:25:54,527,95
2024-12-09 14:25:55,527,95
2024-12-09 14:25:56,527,95
2024-12-09 14:25:57,527,95
2024-12-09 14:25:58,527,95
2024-12-09 14:25:59,527,95
2024-12-09 14:26:00,527,95
2024-12-09 14:26:01,527,95
2024-12-09 14:26:02,527,95
2024-12-09 14:26:03,527,95
2024-12-09 14:26:04,527,95
2024-12-09 14:26:05,527,95
2024-12-09 14:26:06,527,95
2024-12-09 14:26:07,527,95
2024-12-09 14:26:08,528,94
2024-12-09 14:26:09,527,95
2024-12-09 14:26:10,527,95
2024-12-09 14:26:11,527,95
2024-12-09 14:26:12,527,95
2024-12-09 14:26:13,527,95
2024-12-09 14:26:14,527,95
2024-12-09 14:26:15,527,95
2024-12-09 14:26:16,527,95
2024-12-09 14:26:17,527,95
2024-12-09 14:26:18,527,95
2024-12-09 14:26:19,527,95
2024-12-09 14:26:20,527,95
2024-12-09 14:26:21,527,95
2024-12-09 14:26:22,528,94
2024-12-09 14:26:23,527,95
2024-12-09 14:26:24,527,95
2024-12-09 14:26:25,527,95
2024-12-09 14:26:26,527,95
2024-12-09 14:26:27,527,95
2024-12-09 14:26:28,527,95
2024-12-09 14:26:29,527,95
2024-12-09 14:26:30,527,95
2024-12-09 14:26:31,527,95
2024-12-09 14:26:32,527,95
2024-12-09 14:26:33,527,95
2024-12-09 14:26:34,527,95
2024-12-09 14:26:35,527,95
2024-12-09 14:26:36,527,95
2024-12-09 14:26:37,527,95
2024-12-09 14:26:38,527,95
2024-12-09 14:26:39,527,95
2024-12-09 14:26:40,527,95
2024-12-09 14:26:41,527,95
2024-12-09 14:26:42,527,95
2024-12-09 14:26:43,528,94
2024-12-09 14:26:44,527,95
2024-12-09 14:26:46,527,95
2024-12-09 14:26:47,527,95
2024-12-09 14:26:48,527,95
2024-12-09 14:26:49,527,95
2024-12-09 14:26:50,527,95
2024-12-09 14:26:51,527,95
2024-12-09 14:26:52,527,95
2024-12-09 14:26:53,527,95
2024-12-09 14:26:54,527,95
2024-12-09 14:26:55,527,95
2024-12-09 14:26:56,527,95
2024-12-09 14:26:57,527,95
2024-12-09 14:26:58,527,95
2024-12-09 14:26:59,527,95
2024-12-09 14:27:00,527,95
2024-12-09 14:27:01,527,95
2024-12-09 14:27:02,527,95
2024-12-09 14:27:03,527,95
2024-12-09 14:27:04,527,95
2024-12-09 14:27:05,527,95
2024-12-09 14:27:06,527,95
2024-12-09 14:27:07,527,95
2024-12-09 14:27:08,527,95
2024-12-09 14:27:09,528,94
2024-12-09 14:27:10,527,95
2024-12-09 14:27:11,527,95
2024-12-09 14:27:12,527,95
2024-12-09 14:27:13,527,95
2024-12-09 14:27:14,527,95
2024-12-09 14:27:15,527,95
2024-12-09 14:27:16,527,95
2024-12-09 14:27:17,527,95
2024-12-09 14:27:18,528,94
2024-12-09 14:27:19,527,95
2024-12-09 14:27:20,527,95
2024-12-09 14:27:21,527,95
2024-12-09 14:27:22,527,95
2024-12-09 14:27:23,526,95
2024-12-09 14:27:24,527,95
2024-12-09 14:27:25,527,95
2024-12-09 14:27:26,527,95
2024-12-09 14:27:27,527,95
2024-12-09 14:27:28,527,95
2024-12-09 14:27:29,527,95
2024-12-09 14:27:30,528,94
2024-12-09 14:27:31,527,95
2024-12-09 14:27:32,527,95
2024-12-09 14:27:33,527,95
2024-12-09 14:27:34,527,95
2024-12-09 14:27:35,527,95
2024-12-09 14:27:36,527,95
2024-12-09 14:27:37,527,95
2024-12-09 14:27:38,527,95
2024-12-09 14:27:39,527,95
2024-12-09 14:27:40,527,95
2024-12-09 14:27:41,527,95
2024-12-09 14:27:42,527,95
2024-12-09 14:27:43,527,95
2024-12-09 14:27:44,527,95
2024-12-09 14:27:45,527,95
2024-12-09 14:27:46,527,95
2024-12-09 14:27:47,527,95
2024-12-09 14:27:48,527,95
2024-12-09 14:27:49,527,95
2024-12-09 14:27:50,527,95
2024-12-09 14:27:51,527,95
2024-12-09 14:27:52,528,94
2024-12-09 14:27:53,527,95
2024-12-09 14:27:54,527,95
2024-12-09 14:27:55,527,95
2024-12-09 14:27:56,527,95
2024-12-09 14:27:57,527,95
2024-12-09 14:27:58,527,95
2024-12-09 14:27:59,527,95
2024-12-09 14:28:00,527,95
2024-12-09 14:28:01,527,95
2024-12-09 14:28:02,527,95
2024-12-09 14:28:03,527,95
2024-12-09 14:28:04,527,95
2024-12-09 14:28:05,527,95
2024-12-09 14:28:06,527,95
2024-12-09 14:28:07,527,95
2024-12-09 14:28:08,527,95
2024-12-09 14:28:09,527,95
2024-12-09 14:28:10,527,95
2024-12-09 14:28:11,527,95
2024-12-09 14:28:12,527,95
2024-12-09 14:28:13,527,95
2024-12-09 14:28:14,527,95
2024-12-09 14:28:15,528,94
2024-12-09 14:28:16,527,95
2024-12-09 14:28:17,527,95
2024-12-09 14:28:18,527,95
2024-12-09 14:28:19,527,95
2024-12-09 14:28:20,527,95
2024-12-09 14:28:21,527,95
2024-12-09 14:28:22,527,95
2024-12-09 14:28:23,527,95
2024-12-09 14:28:24,527,95
2024-12-09 14:28:25,527,95
2024-12-09 14:28:26,527,95
2024-12-09 14:28:27,527,95
2024-12-09 14:28:28,527,95
2024-12-09 14:28:29,527,95
2024-12-09 14:28:31,527,95
2024-12-09 14:28:32,527,95
2024-12-09 14:28:33,527,95
2024-12-09 14:28:34,527,95
2024-12-09 14:28:35,527,95
2024-12-09 14:28:36,527,95
2024-12-09 14:28:37,527,95
2024-12-09 14:28:38,527,95
2024-12-09 14:28:39,527,95
2024-12-09 14:28:40,527,95
2024-12-09 14:28:41,527,95
2024-12-09 14:28:42,527,95
2024-12-09 14:28:43,527,95
2024-12-09 14:28:44,527,95
2024-12-09 14:28:45,527,95
2024-12-09 14:28:46,527,95
2024-12-09 14:28:47,527,95
2024-12-09 14:28:48,527,95
2024-12-09 14:28:49,527,95
2024-12-09 14:28:50,527,95
2024-12-09 14:28:51,527,95
2024-12-09 14:28:52,527,95
2024-12-09 14:28:53,527,95
2024-12-09 14:28:54,527,95
2024-12-09 14:28:55,527,95
2024-12-09 14:28:56,527,95
2024-12-09 14:28:57,527,95
2024-12-09 14:28:58,528,94
2024-12-09 14:28:59,527,95
2024-12-09 14:29:00,527,95
2024-12-09 14:29:01,527,95
2024-12-09 14:29:02,527,95
2024-12-09 14:29:03,527,95
2024-12-09 14:29:04,527,95
2024-12-09 14:29:05,527,95
2024-12-09 14:29:06,527,95
2024-12-09 14:29:07,527,95
2024-12-09 14:29:08,527,95
2024-12-09 14:29:09,527,95
2024-12-09 14:29:10,527,95
2024-12-09 14:29:11,527,95
2024-12-09 14:29:12,527,95
2024-12-09 14:29:13,527,95
2024-12-09 14:29:14,527,95
2024-12-09 14:29:15,527,95
2024-12-09 14:29:16,527,95
2024-12-09 14:29:17,527,95
2024-12-09 14:29:18,527,95
2024-12-09 14:29:19,527,95
2024-12-09 14:29:20,527,95
2024-12-09 14:29:21,527,95
2024-12-09 14:29:22,527,95
2024-12-09 14:29:23,527,95
2024-12-09 14:29:24,527,95
2024-12-09 14:29:25,527,95
2024-12-09 14:29:26,527,95
2024-12-09 14:29:27,527,95
2024-12-09 14:29:28,527,95
2024-12-09 14:29:29,527,95
2024-12-09 14:29:30,528,94
2024-12-09 14:29:31,527,95
2024-12-09 14:29:32,527,95
2024-12-09 14:29:33,527,95
2024-12-09 14:29:34,527,95
2024-12-09 14:29:35,527,95
2024-12-09 14:29:36,527,95
2024-12-09 14:29:37,527,95
2024-12-09 14:29:38,527,95
2024-12-09 14:29:39,527,95
2024-12-09 14:29:40,527,95
2024-12-09 14:29:41,527,95
2024-12-09 14:29:42,527,95
2024-12-09 14:29:43,527,95
2024-12-09 14:29:44,527,95
2024-12-09 14:29:45,526,95
2024-12-09 14:29:46,527,95
2024-12-09 14:29:47,527,95
2024-12-09 14:29:48,527,95
2024-12-09 14:29:49,527,95
2024-12-09 14:29:50,527,95
2024-12-09 14:29:51,527,95
2024-12-09 14:29:52,527,95
2024-12-09 14:29:53,527,95
2024-12-09 14:29:54,527,95
2024-12-09 14:29:55,527,95
2024-12-09 14:29:56,527,95
2024-12-09 14:29:57,527,95
2024-12-09 14:29:58,527,95
2024-12-09 14:29:59,527,95
2024-12-09 14:30:00,527,95
2024-12-09 14:30:01,527,95
2024-12-09 14:30:02,527,95
2024-12-09 14:30:03,527,95
2024-12-09 14:30:04,527,95
2024-12-09 14:30:05,527,95
2024-12-09 14:30:06,527,95
2024-12-09 14:30:07,527,95
2024-12-09 14:30:08,527,95
2024-12-09 14:30:09,527,95
2024-12-09 14:30:10,527,95
2024-12-09 14:30:11,527,95
2024-12-09 14:30:12,527,95
2024-12-09 14:30:13,527,95
2024-12-09 14:30:14,527,95
2024-12-09 14:30:15,527,95
2024-12-09 14:30:16,528,94
2024-12-09 14:30:18,527,95
2024-12-09 14:30:19,527,95
2024-12-09 14:30:20,527,95
2024-12-09 14:30:21,527,95
2024-12-09 14:30:22,527,95
2024-12-09 14:30:23,527,95
2024-12-09 14:30:24,527,95
2024-12-09 14:30:25,527,95
2024-12-09 14:30:26,527,95
2024-12-09 14:30:27,527,95
2024-12-09 14:30:28,527,95
2024-12-09 14:30:29,527,95
2024-12-09 14:30:30,527,95
2024-12-09 14:30:31,527,95
2024-12-09 14:30:32,527,95
2024-12-09 14:30:33,527,95
2024-12-09 14:30:34,527,95
2024-12-09 14:30:35,527,95
2024-12-09 14:30:36,527,95
2024-12-09 14:30:37,527,95
2024-12-09 14:30:38,527,95
2024-12-09 14:30:39,527,95
2024-12-09 14:30:40,527,95
2024-12-09 14:30:41,527,95
2024-12-09 14:30:42,527,95
2024-12-09 14:30:43,527,95
2024-12-09 14:30:44,527,95
2024-12-09 14:30:45,527,95
2024-12-09 14:30:46,528,94
2024-12-09 14:30:47,527,95
2024-12-09 14:30:48,527,95
2024-12-09 14:30:49,527,95
2024-12-09 14:30:50,527,95
2024-12-09 14:30:51,527,95
2024-12-09 14:30:52,527,95
2024-12-09 14:30:53,527,95
2024-12-09 14:30:54,527,95
2024-12-09 14:30:55,527,95
2024-12-09 14:30:56,527,95
2024-12-09 14:30:57,527,95
2024-12-09 14:30:58,527,95
2024-12-09 14:30:59,527,95
2024-12-09 14:31:00,527,95
2024-12-09 14:31:01,527,95
2024-12-09 14:31:02,527,95
2024-12-09 14:31:03,527,95
2024-12-09 14:31:04,527,95
2024-12-09 14:31:05,527,95
2024-12-09 14:31:06,527,95
2024-12-09 14:31:07,526,95
2024-12-09 14:31:08,527,95
2024-12-09 14:31:09,527,95
2024-12-09 14:31:10,527,95
2024-12-09 14:31:11,527,95
2024-12-09 14:31:12,527,95
2024-12-09 14:31:13,527,95
2024-12-09 14:31:14,527,95
2024-12-09 14:31:15,527,95
2024-12-09 14:31:16,527,95
2024-12-09 14:31:17,527,95
2024-12-09 14:31:18,527,95
2024-12-09 14:31:19,527,95
2024-12-09 14:31:20,527,95
2024-12-09 14:31:21,527,95
2024-12-09 14:31:22,527,95
2024-12-09 14:31:23,526,95
2024-12-09 14:31:24,527,95
2024-12-09 14:31:25,527,95
2024-12-09 14:31:26,527,95
2024-12-09 14:31:27,527,95
2024-12-09 14:31:28,527,95
2024-12-09 14:31:29,527,95
2024-12-09 14:31:30,527,95
2024-12-09 14:31:31,527,95
2024-12-09 14:31:32,527,95
2024-12-09 14:31:33,527,95
2024-12-09 14:31:34,527,95
2024-12-09 14:31:35,527,95
2024-12-09 14:31:36,527,95
2024-12-09 14:31:37,527,95
2024-12-09 14:31:38,527,95
2024-12-09 14:31:39,527,95
2024-12-09 14:31:40,527,95
2024-12-09 14:31:41,527,95
2024-12-09 14:31:42,527,95
2024-12-09 14:31:43,527,95
2024-12-09 14:31:44,527,95
2024-12-09 14:31:45,527,95
2024-12-09 14:31:46,527,95
2024-12-09 14:31:47,527,95
2024-12-09 14:31:48,527,95
2024-12-09 14:31:49,527,95
2024-12-09 14:31:50,527,95
2024-12-09 14:31:51,527,95
2024-12-09 14:31:52,527,95
2024-12-09 14:31:53,527,95
2024-12-09 14:31:54,527,95
2024-12-09 14:31:55,527,95
2024-12-09 14:31:56,527,95
2024-12-09 14:31:57,527,95
2024-12-09 14:31:58,527,95
2024-12-09 14:31:59,527,95
2024-12-09 14:32:00,527,95
2024-12-09 14:32:01,527,95
2024-12-09 14:32:03,527,95
2024-12-09 14:32:04,527,95
2024-12-09 14:32:05,527,95
2024-12-09 14:32:06,527,95
2024-12-09 14:32:07,527,95
2024-12-09 14:32:08,527,95
2024-12-09 14:32:09,527,95
2024-12-09 14:32:10,528,94
2024-12-09 14:32:11,527,95
2024-12-09 14:32:12,527,95
2024-12-09 14:32:13,527,95
2024-12-09 14:32:14,527,95
2024-12-09 14:32:15,527,95
2024-12-09 14:32:16,527,95
2024-12-09 14:32:17,527,95
2024-12-09 14:32:18,527,95
2024-12-09 14:32:19,527,95
2024-12-09 14:32:20,527,95
2024-12-09 14:32:21,527,95
2024-12-09 14:32:22,528,94
2024-12-09 14:32:23,527,95
2024-12-09 14:32:24,527,95
